"AGNO","RBD","DGV_RBD","NOM_RBD","COD_DEPE","COD_DEPE2","RURAL_RBD","COD_REG_RBD","NOM_REG_RBD_A","COD_PRO_RBD","COD_COM_RBD","NOM_COM_RBD","COD_DEPROV_RBD","NOM_DEPROV_RBD","ESTADO_ESTAB","MAT_SI_1","MAT_HOM_1","MAT_MUJ_1","MAT_ENS_1","MAT_SI_2","MAT_HOM_2","MAT_MUJ_2","MAT_ENS_2","MAT_HOM_3","MAT_MUJ_3","MAT_ENS_3","MAT_SI_4","MAT_HOM_4","MAT_MUJ_4","MAT_ENS_4","MAT_SI_5","MAT_HOM_5","MAT_MUJ_5","MAT_ENS_5","MAT_SI_6","MAT_HOM_6","MAT_MUJ_6","MAT_ENS_6","MAT_HOM_7","MAT_MUJ_7","MAT_ENS_7","MAT_HOM_8","MAT_MUJ_8","MAT_ENS_8","MAT_HOM_TOT","MAT_MUJ_TOT","MAT_SI_TOT","MAT_TOTAL","MAT_CHI","MAT_EXT","MAT_NAC","MAT_NO_ETNIA","MAT_ETNIA","MAT_SI_INT","MAT_HOM_INT","MAT_MUJ_INT","MAT_INT_TOTAL","CUR_SIM_01","CUR_SIM_02","CUR_SIM_03","CUR_SIM_04","CUR_SIM_05","CUR_SIM_06","CUR_SIM_07","CUR_SIM_08","CUR_SIM_TOT","CUR_COMB_01","CUR_COMB_02","CUR_COMB_TOT","SLEP","NOMBRE_SLEP"
2025,1,9,"LICEO POLITECNICO ARICA                                                                                                                                                                                                                                        ",6,5,0,15,"AYP  ",151,15101,"ARICA               ",151,"ARICA                  ",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,548,314,862,130,94,224,678,408,0,1086,781,303,2,779,307,0,53,21,74,0,0,0,0,0,0,29,14,43,0,0,0,5,"CHINCHORRO"
2025,2,7,"PARVULARIO LAS ESPIGUITAS                                                                                                                                                                                                                                      ",6,5,0,15,"AYP  ",151,15101,"ARICA               ",151,"ARICA                  ",1,0,59,53,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,53,0,112,108,4,0,65,47,0,23,12,35,6,0,0,0,0,0,0,0,6,0,0,0,5,"CHINCHORRO"
2025,3,5,"ESC. PEDRO VICENTE GUTIERREZ TORRES                                                                                                                                                                                                                            ",6,5,1,15,"AYP  ",151,15101,"ARICA               ",151,"ARICA                  ",1,0,0,0,0,0,0,0,0,489,2,491,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,495,2,0,497,170,327,0,481,16,0,0,0,0,0,0,39,0,0,4,0,0,43,0,0,0,5,"CHINCHORRO"
2025,4,3,"LICEO OCTAVIO PALMA PEREZ                                                                                                                                                                                                                                      ",6,5,0,15,"AYP  ",151,15101,"ARICA               ",151,"ARICA                  ",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,634,645,1279,0,0,0,0,0,0,0,0,0,0,634,645,0,1279,1185,94,0,923,356,0,37,33,70,0,0,0,0,37,0,0,0,37,0,0,0,5,"CHINCHORRO"
2025,5,1,"JOVINA NARANJO FERNANDEZ                                                                                                                                                                                                                                       ",6,5,0,15,"AYP  ",151,15101,"ARICA               ",151,"ARICA                  ",1,0,0,0,0,0,128,85,213,0,0,0,0,0,0,0,0,246,243,489,0,39,42,81,0,0,0,0,0,0,413,370,0,783,700,83,0,599,184,0,57,28,85,0,8,0,0,16,5,0,0,29,0,0,0,5,"CHINCHORRO"
2025,7,8,"L. POLI. BICENTENARIO DE EXCELENCIA ANTONIO VARAS DE LA BARRA                                                                                                                                                                                                  ",6,5,0,15,"AYP  ",151,15101,"ARICA               ",151,"ARICA                  ",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,597,513,1110,0,0,0,597,513,0,1110,812,298,0,704,406,0,107,88,195,0,0,0,0,0,0,40,0,40,0,0,0,5,"CHINCHORRO"
2025,8,6,"COLEGIO EDUARDO FREI MONTALVA                                                                                                                                                                                                                                  ",6,5,0,15,"AYP  ",151,15101,"ARICA               ",151,"ARICA                  ",1,0,22,22,44,0,163,110,273,0,0,0,0,0,0,0,0,255,234,489,0,0,0,0,0,0,0,0,0,0,440,366,0,806,592,214,0,690,116,0,62,31,93,2,8,0,0,18,0,0,0,28,0,0,0,5,"CHINCHORRO"
2025,9,4,"ESCUELA REPUBLICA DE ISRAEL                                                                                                                                                                                                                                    ",6,5,0,15,"AYP  ",151,15101,"ARICA               ",151,"ARICA                  ",1,0,88,86,174,0,620,585,1205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,708,671,0,1379,1353,26,0,1144,235,0,102,78,180,8,32,0,0,0,0,0,0,40,0,0,0,5,"CHINCHORRO"
2025,10,8,"ESCUELA REPUBLICA DE FRANCIA                                                                                                                                                                                                                                   ",6,5,0,15,"AYP  ",151,15101,"ARICA               ",151,"ARICA                  ",1,0,0,16,16,0,0,121,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,0,137,78,59,0,119,18,0,0,47,47,0,8,0,0,0,0,0,0,8,1,0,1,5,"CHINCHORRO"
2025,11,6,"ESC. GRAL. PEDRO LAGOS MARCHANT                                                                                                                                                                                                                                ",6,5,0,15,"AYP  ",151,15101,"ARICA               ",151,"ARICA                  ",1,0,18,23,41,0,157,124,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,147,0,322,263,59,0,247,75,0,39,26,65,2,9,0,0,0,0,0,0,11,0,0,0,5,"CHINCHORRO"
2025,12,4,"ESCUELA GRAL JOSE MIGUEL CARRERA                                                                                                                                                                                                                               ",6,5,0,15,"AYP  ",151,15101,"ARICA               ",151,"ARICA                  ",1,0,23,13,36,0,150,115,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,128,0,301,281,20,0,231,70,0,49,33,82,2,10,0,0,0,0,0,0,12,0,0,0,5,"CHINCHORRO"
2025,13,2,"ESCUELA MANUEL RODRIGUEZ ERDOYZA                                                                                                                                                                                                                               ",6,5,0,15,"AYP  ",151,15101,"ARICA               ",151,"ARICA                  ",1,0,10,18,28,0,122,95,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,113,0,245,202,43,0,160,85,0,32,26,58,2,8,0,0,0,0,0,0,10,0,0,0,5,"CHINCHORRO"
2025,14,0,"ESCUELA ROMULO J. PENA MATURANA                                                                                                                                                                                                                                ",6,5,0,15,"AYP  ",151,15101,"ARICA               ",151,"ARICA                  ",1,0,34,34,68,0,166,125,291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,159,0,359,200,159,0,217,142,0,42,18,60,2,8,0,0,0,0,0,0,10,0,0,0,5,"CHINCHORRO"
2025,15,9,"LICEO BICENTENARIO ARTISTICO DR. JUAN NOE CREVANI                                                                                                                                                                                                              ",6,5,0,15,"AYP  ",151,15101,"ARICA               ",151,"ARICA                  ",1,0,0,0,0,0,100,157,257,0,0,0,0,0,0,0,0,58,78,136,0,0,0,0,0,0,0,0,0,0,158,235,0,393,384,9,0,290,103,0,35,43,78,0,8,0,0,4,0,0,0,12,0,0,0,5,"CHINCHORRO"
2025,16,7,"ESCUELA REGIMIENTO RANCAGUA                                                                                                                                                                                                                                    ",6,5,0,15,"AYP  ",151,15101,"ARICA               ",151,"ARICA                  ",1,0,27,15,42,0,152,79,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,94,0,273,165,108,0,235,38,0,43,19,62,2,8,0,0,0,0,0,0,10,0,0,0,5,"CHINCHORRO"
2025,17,5,"ESCUELA SUBTTE. LUIS CRUZ MARTINEZ                                                                                                                                                                                                                             ",6,5,0,15,"AYP  ",151,15101,"ARICA               ",151,"ARICA                  ",1,0,27,28,55,0,214,169,383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,197,0,438,340,98,0,363,75,0,56,33,89,2,15,0,0,0,0,0,0,17,0,0,0,5,"CHINCHORRO"
2025,18,3,"ESC. COMTE. JUAN JOSE SAN MARTIN                                                                                                                                                                                                                               ",6,5,0,15,"AYP  ",151,15101,"ARICA               ",151,"ARICA                  ",1,0,29,17,46,0,152,123,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,140,0,321,246,75,0,216,105,0,46,17,63,2,11,0,0,0,0,0,0,13,0,0,0,5,"CHINCHORRO"
2025,19,1,"ESC. HUMBERTO VALENZUELA GARCIA                                                                                                                                                                                                                                ",6,5,0,15,"AYP  ",151,15101,"ARICA               ",151,"ARICA                  ",1,0,16,15,31,0,130,112,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,127,0,273,180,93,0,244,29,0,34,29,63,2,8,0,0,0,0,0,0,10,0,0,0,5,"CHINCHORRO"
2025,20,5,"ESCUELA TUCAPEL                                                                                                                                                                                                                                                ",6,5,0,15,"AYP  ",151,15101,"ARICA               ",151,"ARICA                  ",1,0,24,29,53,0,206,169,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,198,0,428,293,135,0,320,108,0,53,49,102,4,16,0,0,0,0,0,0,20,0,0,0,5,"CHINCHORRO"
2025,21,3,"ESCUELA CARLOS GUIRAO MASSIF                                                                                                                                                                                                                                   ",6,5,0,15,"AYP  ",151,15101,"ARICA               ",151,"ARICA                  ",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,"CHINCHORRO"
2025,22,1,"ESCUELA GABRIELA MISTRAL                                                                                                                                                                                                                                       ",6,5,0,15,"AYP  ",151,15101,"ARICA               ",151,"ARICA                  ",1,0,46,67,113,0,398,375,773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,444,442,0,886,777,109,0,732,154,0,103,73,176,7,24,0,0,0,0,0,0,31,0,0,0,5,"CHINCHORRO"
2025,25,6,"COLEGIO CENTENARIO DE ARICA                                                                                                                                                                                                                                    ",6,5,0,15,"AYP  ",151,15101,"ARICA               ",151,"ARICA                  ",1,0,39,38,77,0,279,217,496,0,0,0,0,0,0,0,0,143,120,263,0,0,0,0,0,0,0,0,0,0,461,375,0,836,657,179,0,623,213,0,104,64,168,4,16,0,0,8,0,0,0,28,0,0,0,5,"CHINCHORRO"
2025,26,4,"ESCUELA REPUBLICA DE ARGENTINA                                                                                                                                                                                                                                 ",6,5,0,15,"AYP  ",151,15101,"ARICA               ",151,"ARICA                  ",1,0,8,11,19,0,118,98,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,109,0,235,174,61,0,181,54,0,29,10,39,2,8,0,0,0,0,0,0,10,0,0,0,5,"CHINCHORRO"
2025,27,2,"ESCUELA ESMERALDA                                                                                                                                                                                                                                              ",6,5,0,15,"AYP  ",151,15101,"ARICA               ",151,"ARICA                  ",1,0,17,22,39,0,146,103,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,125,0,288,157,131,0,246,42,0,38,29,67,2,8,0,0,0,0,0,0,10,0,0,0,5,"CHINCHORRO"
2025,28,0,"ESCUELA RICARDO SILVA ARRIAGADA                                                                                                                                                                                                                                ",6,5,0,15,"AYP  ",151,15101,"ARICA               ",151,"ARICA                  ",1,0,25,33,58,0,250,218,468,25,36,61,0,0,0,0,0,0,0,0,0,44,39,83,0,0,0,0,0,0,344,326,0,670,577,92,1,506,164,0,81,44,125,2,16,4,0,0,8,0,0,30,0,0,0,5,"CHINCHORRO"
2025,29,9,"ESCUELA AMERICA                                                                                                                                                                                                                                                ",6,5,0,15,"AYP  ",151,15101,"ARICA               ",151,"ARICA                  ",1,0,44,34,78,0,239,218,457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283,252,0,535,253,282,0,435,100,0,71,43,114,4,16,0,0,0,0,0,0,20,0,0,0,5,"CHINCHORRO"
2025,30,2,"ESCUELA DR. RICARDO OLEA GUERRA                                                                                                                                                                                                                                ",6,5,0,15,"AYP  ",151,15101,"ARICA               ",151,"ARICA                  ",1,0,0,0,0,0,0,0,0,0,0,0,0,119,54,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,54,0,173,145,28,0,101,72,0,0,0,0,0,0,0,26,0,0,0,0,26,0,0,0,5,"CHINCHORRO"
2025,31,0,"ESCUELA DARIO SALAS DIAZ                                                                                                                                                                                                                                       ",6,5,1,15,"AYP  ",151,15101,"ARICA               ",151,"ARICA                  ",1,0,37,39,76,0,162,146,308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,185,0,384,258,126,0,88,296,0,54,29,83,4,8,0,0,0,0,0,0,12,0,0,0,5,"CHINCHORRO"
2025,32,9,"LICEO AGRICOLA JOSE ABELARDO NUNEZ M.                                                                                                                                                                                                                          ",6,5,1,15,"AYP  ",151,15101,"ARICA               ",151,"ARICA                  ",1,0,53,62,115,0,247,236,483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,100,231,0,0,0,431,398,0,829,529,300,0,381,448,0,99,92,191,4,16,0,0,0,0,8,0,28,0,0,0,5,"CHINCHORRO"
2025,33,7,"ESCUELA CARLOS CONDELL DE LA HAZA                                                                                                                                                                                                                              ",6,5,1,15,"AYP  ",151,15101,"ARICA               ",151,"ARICA                  ",1,0,22,15,37,0,84,77,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,92,0,198,169,29,0,93,105,0,38,26,64,2,8,0,0,0,0,0,0,10,0,0,0,5,"CHINCHORRO"
2025,35,3,"ESCUELA GRAL. MANUEL BAQUEDANO                                                                                                                                                                                                                                 ",6,5,1,15,"AYP  ",151,15101,"ARICA               ",151,"ARICA                  ",1,0,14,14,28,0,50,60,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,74,0,138,69,69,0,72,66,0,13,13,26,0,2,0,0,0,0,0,0,2,1,3,4,5,"CHINCHORRO"
2025,36,1,"ESCUELA IGNACIO CARRERA PINTO                                                                                                                                                                                                                                  ",6,5,0,15,"AYP  ",151,15101,"ARICA               ",151,"ARICA                  ",1,0,24,33,57,0,147,127,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,160,0,331,185,146,0,233,98,0,47,34,81,2,11,0,0,0,0,0,0,13,0,0,0,5,"CHINCHORRO"
2025,38,8,"ESCUELA ESPAÑA                                                                                                                                                                                                                                                ",6,5,1,15,"AYP  ",151,15101,"ARICA               ",151,"ARICA                  ",1,0,35,39,74,0,228,190,418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263,229,0,492,324,168,0,168,324,0,71,44,115,3,15,0,0,0,0,0,0,18,0,0,0,5,"CHINCHORRO"
2025,39,6,"ESCUELA PAMPA ALGODONAL                                                                                                                                                                                                                                        ",6,5,1,15,"AYP  ",151,15101,"ARICA               ",151,"ARICA                  ",1,0,24,20,44,0,53,51,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,71,0,148,68,80,0,82,66,0,21,13,34,2,8,0,0,0,0,0,0,10,0,0,0,5,"CHINCHORRO"
2025,41,8,"ESCUELA VALLE DE CHACA                                                                                                                                                                                                                                         ",6,5,1,15,"AYP  ",151,15101,"ARICA               ",151,"ARICA                  ",1,0,0,0,0,0,52,36,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,36,0,88,34,54,0,59,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,"CHINCHORRO"
2025,42,6,"ESCUELA MOLINOS LLUTA                                                                                                                                                                                                                                          ",6,5,1,15,"AYP  ",151,15101,"ARICA               ",151,"ARICA                  ",1,0,0,0,0,0,12,12,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,24,12,12,0,13,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,"CHINCHORRO"
2025,43,4,"JARDIN INFANTIL CEPILLIN                                                                                                                                                                                                                                       ",3,2,0,15,"AYP  ",151,15101,"ARICA               ",151,"ARICA                  ",1,0,10,10,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,20,19,1,0,8,12,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,5,"CHINCHORRO"
2025,44,2,"JARDIN INFANTIL PEQUENILANDIA                                                                                                                                                                                                                                  ",3,2,0,15,"AYP  ",151,15101,"ARICA               ",151,"ARICA                  ",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,"CHINCHORRO"
2025,45,0,"COLEGIO ITALIANO SANTA ANA                                                                                                                                                                                                                                     ",3,2,0,15,"AYP  ",151,15101,"ARICA               ",151,"ARICA                  ",1,0,0,63,63,0,1,479,480,0,0,0,0,0,0,0,0,0,288,288,0,0,0,0,0,0,0,0,0,0,1,830,0,831,755,76,0,715,116,0,0,0,0,2,16,0,0,8,0,0,0,26,0,0,0,5,"CHINCHORRO"
2025,46,9,"JARDIN INFANTIL SAN ANDRES                                                                                                                                                                                                                                     ",3,2,0,15,"AYP  ",151,15101,"ARICA               ",151,"ARICA                  ",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,"CHINCHORRO"
2025,47,7,"J.  I. KURUMI                                                                                                                                                                                                                                                  ",4,3,0,15,"AYP  ",151,15101,"ARICA               ",151,"ARICA                  ",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,"CHINCHORRO"
2025,49,3,"JARDIN INFANTIL PADRE LUIS GALLARDO                                                                                                                                                                                                                            ",3,2,0,15,"AYP  ",151,15101,"ARICA               ",151,"ARICA                  ",1,0,9,13,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,13,0,22,21,1,0,14,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5,"CHINCHORRO"
2025,50,7,"COLEGIO ADVENTISTA DE ARICA                                                                                                                                                                                                                                    ",3,2,0,15,"AYP  ",151,15101,"ARICA               ",151,"ARICA                  ",1,0,0,0,0,0,165,182,347,0,0,0,0,0,0,0,0,87,87,174,0,0,0,0,0,0,0,0,0,0,252,269,0,521,497,24,0,318,203,0,50,34,84,0,8,0,0,4,0,0,0,12,0,0,0,5,"CHINCHORRO"
2025,51,5,"ESCUELA PARTICULAR REPÚBLICA DEL ECUADOR                                                                                                                                                                                                                      ",3,2,0,15,"AYP  ",151,15101,"ARICA               ",151,"ARICA                  ",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,"CHINCHORRO"
2025,52,3,"LICEO BICENTENARIO DOMINGO SANTA MARIA                                                                                                                                                                                                                         ",3,2,0,15,"AYP  ",151,15101,"ARICA               ",151,"ARICA                  ",1,0,135,147,282,0,876,887,1763,0,0,0,0,35,46,81,0,632,650,1282,0,0,0,0,249,266,515,0,0,0,1927,1996,0,3923,3126,797,0,3029,894,0,23,18,41,9,41,0,6,31,0,12,0,99,0,0,0,5,"CHINCHORRO"
2025,55,8,"JARDIN INFANTIL MONTESSORI GARDEN                                                                                                                                                                                                                              ",3,2,0,15,"AYP  ",151,15101,"ARICA               ",151,"ARICA                  ",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,"CHINCHORRO"
2025,56,6,"COLEGIO SAN MARCOS DE ARICA                                                                                                                                                                                                                                    ",3,2,0,15,"AYP  ",151,15101,"ARICA               ",151,"ARICA                  ",1,0,28,26,54,0,342,287,629,0,0,0,0,0,0,0,0,167,151,318,0,0,0,0,0,0,0,0,0,0,537,464,0,1001,992,9,0,863,138,0,65,41,106,2,16,0,0,8,0,0,0,26,0,0,0,5,"CHINCHORRO"
2025,57,4,"JARDIN INFANTIL ZORZALITO                                                                                                                                                                                                                                      ",3,2,0,15,"AYP  ",151,15101,"ARICA               ",151,"ARICA                  ",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,"CHINCHORRO"
2025,58,2,"JARDIN INFANTIL PETETE J.M. BORGOÐO                                                                                                                                                                                                                           ",3,2,0,15,"AYP  ",151,15101,"ARICA               ",151,"ARICA                  ",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,"CHINCHORRO"
2025,59,0,"COLEGIO SAN JORGE                                                                                                                                                                                                                                              ",4,3,0,15,"AYP  ",151,15101,"ARICA               ",151,"ARICA                  ",1,0,16,18,34,0,166,145,311,0,0,0,0,0,0,0,0,99,96,195,0,0,0,0,0,0,0,0,0,0,281,259,0,540,533,7,0,495,45,0,0,0,0,4,16,0,0,8,0,0,0,28,0,0,0,5,"CHINCHORRO"
2025,60,4,"COLEGIO ALEMAN DE ARICA                                                                                                                                                                                                                                        ",3,2,0,15,"AYP  ",151,15101,"ARICA               ",151,"ARICA                  ",1,0,64,72,136,0,325,305,630,0,0,0,0,0,0,0,0,174,182,356,0,0,0,0,0,0,0,0,0,0,563,559,0,1122,1068,54,0,672,450,0,97,63,160,4,16,0,0,8,0,0,0,28,0,0,0,5,"CHINCHORRO"
2025,65,5,"J.  I.  SOLDADITO DE PLOMO                                                                                                                                                                                                                                     ",4,3,0,15,"AYP  ",151,15101,"ARICA               ",151,"ARICA                  ",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,"CHINCHORRO"
2025,66,3,"JARDIN INFANTIL PLUTO                                                                                                                                                                                                                                          ",3,2,0,15,"AYP  ",151,15101,"ARICA               ",151,"ARICA                  ",1,0,4,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,5,3,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5,"CHINCHORRO"
2025,67,1,"ABRAHAM LINCOLN SCHOOL                                                                                                                                                                                                                                         ",3,2,0,15,"AYP  ",151,15101,"ARICA               ",151,"ARICA                  ",1,0,12,18,30,0,250,256,506,0,0,0,0,0,0,0,0,122,131,253,0,0,0,0,0,0,0,0,0,0,384,405,0,789,783,6,0,650,139,0,0,0,0,2,16,0,0,8,0,0,0,26,0,0,0,5,"CHINCHORRO"
2025,69,8,"JUNIOR COLLEGE                                                                                                                                                                                                                                                 ",4,3,0,15,"AYP  ",151,15101,"ARICA               ",151,"ARICA                  ",1,0,8,21,29,0,200,217,417,0,0,0,0,0,0,0,0,127,139,266,0,0,0,0,0,0,0,0,0,0,335,377,0,712,703,9,0,644,68,0,0,0,0,2,19,0,0,11,0,0,0,32,0,0,0,5,"CHINCHORRO"
2025,70,1,"ESCUELA VALLE DE ESQUINA                                                                                                                                                                                                                                       ",6,5,1,15,"AYP  ",151,15102,"CAMARONES           ",151,"ARICA                  ",1,0,0,0,0,0,7,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,12,3,9,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,"CHINCHORRO"
2025,72,8,"LICEO VALLE DE CODPA                                                                                                                                                                                                                                           ",6,5,1,15,"AYP  ",151,15102,"CAMARONES           ",151,"ARICA                  ",1,0,0,0,0,0,22,18,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,25,38,0,0,0,35,43,0,78,16,62,0,56,22,0,0,0,0,0,4,0,0,0,0,4,0,8,0,1,1,5,"CHINCHORRO"
2025,73,6,"ESCUELA VALLE DE COBIJA                                                                                                                                                                                                                                        ",6,5,1,15,"AYP  ",151,15102,"CAMARONES           ",151,"ARICA                  ",1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,"CHINCHORRO"
2025,74,4,"ESCUELA VALLE DE CAMARONES                                                                                                                                                                                                                                     ",6,5,1,15,"AYP  ",151,15102,"CAMARONES           ",151,"ARICA                  ",1,0,0,0,0,0,11,9,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,9,0,20,14,6,0,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,"CHINCHORRO"
2025,75,2,"ESCUELA VALLE DE GUANACAGUA                                                                                                                                                                                                                                    ",6,5,1,15,"AYP  ",151,15102,"CAMARONES           ",151,"ARICA                  ",1,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,"CHINCHORRO"
2025,76,0,"ESCUELA VALLE DE CUYA                                                                                                                                                                                                                                          ",6,5,1,15,"AYP  ",151,15102,"CAMARONES           ",151,"ARICA                  ",1,0,0,0,0,0,3,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,5,5,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,"CHINCHORRO"
2025,78,7,"LICEO GRANADEROS                                                                                                                                                                                                                                               ",6,5,1,15,"AYP  ",152,15201,"PUTRE               ",151,"ARICA                  ",1,0,15,10,25,0,67,62,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,27,68,0,0,0,123,99,0,222,147,75,0,88,134,0,26,16,42,0,8,0,0,0,0,4,0,12,1,0,1,5,"CHINCHORRO"
2025,79,5,"ESCUELA EL MARQUEZ                                                                                                                                                                                                                                             ",6,5,1,15,"AYP  ",152,15201,"PUTRE               ",151,"ARICA                  ",1,0,0,0,0,0,8,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,9,2,7,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,"CHINCHORRO"
2025,81,7,"ESCUELA PAYACHATAS                                                                                                                                                                                                                                             ",6,5,1,15,"AYP  ",152,15201,"PUTRE               ",151,"ARICA                  ",1,0,0,0,0,0,4,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,6,2,4,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,"CHINCHORRO"
